ISBN,Title,Author,Publisher,Department,Sell_Price,Stock_OnHand,WEBLIST_Status,Would_Sync_To_Shopify
9414740982792,Dinosaur - Roller Stamp,,AVAINT,,2.99,0,not in WEBLIST,no
9414740978207,Dinosaur - Stickers,,AVAINT,,3.5,0,not in WEBLIST,no
9414740014493,Dinosaur Gift Bag Large,,TJWH,,3.5,0,not in WEBLIST,no
9414740978269,Dinosaur Glow In The Dark - Stickers,,AVAINT,,3.5,0,not in WEBLIST,no
9414740015773,Dinosaur Stickers,,TJWH,,1.99,0,not in WEBLIST,no
9414740022320,Dinosaur Stickers,,TJWH,,2.5,0,not in WEBLIST,no
9414740978252,Dinosaur Stickers,,AVAINT,,2.99,0,not in WEBLIST,no
9781465454294,Dinosaurs - DK Findout,DK,DK,,17.99,0,not in WEBLIST,no
9781534414884,Disappearance - 18,DIXON FRANKLIN  W,ALADDI,,0.0,0,not in WEBLIST,no
9781772753523,Disney Beauty And The Beast Cinestory Comic - Collectors Edition,DISNEY,DISNEY,,29.99,0,not in WEBLIST,no
9780958240123,Divinity Code - The Explosive New Evidence,WISHART IAN,HOWLIN,,29.99,0,not in WEBLIST,no
9781405952293,Doctor Who Annual 2023,WHO DOCTOR,CBEEBE,,21.0,0,not in WEBLIST,no
9414740989579,Dogs - Puffy Stickers,,AVAINT,,2.99,0,not in WEBLIST,no
9414740994955,Dogs - Scratch And Sniff Stickers,,TJWH,,2.99,0,inactive,no
9781445186696,Dont Panic Its Puberty - A Guide for Boys,,FRANKL,,27.99,0,not in WEBLIST,no
9780060920470,Dove,GRAHAM ROBIN LEE,HARPER,,0.0,0,not in WEBLIST,no
9780099650812,Dr Dog,COLE BABETTE,REDFOX,,19.99,0,not in WEBLIST,no
9781926444345,Dracula - Paper Mill Classics,STOKER BRAM,PAPMIL,,24.99,0,not in WEBLIST,no
9780994149411,Driving For Music - The Orchestral Memoir,VAN DRIMMELEN PETER,WRIHIL,,35.0,0,not in WEBLIST,no
5055354419195,Driving Instructor - 20 Comedy Classics,ALTO,GARDCD,,19.99,0,not in WEBLIST,no
9780994137647,Drongo - A Kiwi Road Novel,RICHARDS IAN,ATUPRE,,38.0,0,not in WEBLIST,no
9781789500837,Dubliners,JOYCE JAMES,ARCTU,,14.99,0,not in WEBLIST,no
9781853260483,Dubliners - Wordsworth Classics,JOYCE JAMES,WORDSW,,13.99,0,not in WEBLIST,no
9781068693441,Duke,"MELCHIORRE, MATTEO",FOUNDR,,0.0,0,not in WEBLIST,no
9780593201886,Dune Saga - 6 Book Box-set,HERBERT FRANK,ACEBOO,,0.0,0,not in WEBLIST,no
9781787557819,Dying Planet - Short Stories,AIKMAN BARTON,FLATRE,,59.99,0,not in WEBLIST,no
9781783619986,Dystopia Utopia Short Stories,GOLDER DAVE,FLATRE,,59.99,0,not in WEBLIST,no
9414740982396,Easter Bunny Stickers,,TJWH,,3.5,0,not in WEBLIST,no
9414740988381,Easter Chick Puffy Stickers,,TJWH,,2.99,0,not in WEBLIST,no
9781435167728,Easy Crossword Omnibus - More Than 250 Fun Puzzles,BLINDAUER PATRICK,PUZWRI,,19.99,0,not in WEBLIST,no
9781839409073,Edgar Allan Poe Puzzles - Puzzles of Mystery and Imagination,MOORE DR GARETH,ARCTU,,19.99,0,not in WEBLIST,no
9780764960536,Edgar Payne the Scenic Journey,SHIELDS SCOTT,POMEGR,,0.0,0,not in WEBLIST,no
9781035031283,Eighteen - History Of Britain In 18 Young Lives,LOXTON ALICE,MACMIL,,49.99,0,not in WEBLIST,no
9781465482853,El Libro de la Mitologia - Mythology - Spanish Edition,DK,DK,,24.99,0,not in WEBLIST,no
9780241341292,Elizabeth And Her German Garden,ARNIM ELIZABETH VON,PENCLA,,17.99,0,not in WEBLIST,no
9781035097302,Elizabeth II - In Private. In Public. The Inside Story.,HARDMAN ROBERT,MACMIL,,0.0,0,not in WEBLIST,no
9781398523838,Elysian - 10 Keeper of the Lost Cities,MESSENGER SHANNON,SIMON&,,0.0,0,not in WEBLIST,no
9414740012239,Emergency Vehicle - Puffy Stickers,,AVAINT,,2.5,0,inactive,no
9414740998038,Emoji Puffy Stickers,,TJWH,,2.5,0,not in WEBLIST,no
9414740026304,Emoji Stickers,,AVAINT,,2.99,0,not in WEBLIST,no
9780304367115,Emperors Last Victory - Napoleon And The Battle Of Wagram,ROTHENBERG GUNTHER E,CASSEL,,77.0,0,not in WEBLIST,no
9414740999509,Encouragement Stickers - NZ,,AVAINT,,1.5,0,not in WEBLIST,no
9414740999516,Encouragement Stickers - NZ,,AVAINT,,1.5,0,not in WEBLIST,no
9414740999523,Encouragement Stickers - NZ,,AVAINT,,1.5,0,not in WEBLIST,no
9781782744733,Encyclopedia of Aircraft of World War II,EDEN PAUL,AMBBOO,,0.0,0,not in WEBLIST,no
9780007505432,English - Practice In The Basic Skills,COLLINS,COLLIN,,12.99,0,not in WEBLIST,no
9781857910360,English Irish Dictionary With Terminological Additions And Corrections,DE BHALDRAITHE TOMAS,RIAC,,100.0,0,not in WEBLIST,no
9780804846462,English Made Easy Volume Two,CRICHTON JONATHAN,TUTTLE,,29.99,0,not in WEBLIST,no
9780307700872,English Patient,ONDAATJE MICHAEL,EVELIB,,0.0,0,not in WEBLIST,no
9781787556935,Epic Fantasy Short Stories,SEMPER PHILIPPA,FLATRE,,39.99,0,not in WEBLIST,no
9781617134548,Eric Clapton FAQ - All Thats Left To Know About Slowhand,BOWLING DAVID,BACKBE,,19.99,0,not in WEBLIST,no
ETE,Ete Fixes The Glitch,LAFAELE ETEROA,PRIPUB,,0.0,0,not in WEBLIST,no
9781837651719,European Migrants In Eighteenth Century Ireland - The Great Palatine Migration Of 1709 And Its Aftermath,MCCORMICK CLAIRE,BOYDEL,,0.0,0,not in WEBLIST,no
5035393715014,Everlasting Address Book,,ARTICO,,44.95,0,not in WEBLIST,no
9784805310052,Everyday Life in Traditional Japan,DUNN CHARLES J,TUTTLE,,19.99,0,not in WEBLIST,no
9781857159318,Everyman Anthology Of Poetry For Children,AVERY GILLIAN,EVERYM,,0.0,0,not in WEBLIST,no
9781507214688,Everything Mindful Word Search Book - Volume 2,TIMMERMAN CHARLES,ADAMS,,19.99,0,not in WEBLIST,no
9781527207264,Everything You Need to Know but Have Never Been Told,ICKE DAVID,DAVICK,,65.0,0,not in WEBLIST,no
9780008421953,Ex Libris - 100+ Books To Read And Reread,KAKUTANI MICHIKO,WILCOL,,39.99,0,not in WEBLIST,no
9780525574972,Ex Libris - 100+ Books to Read and Reread,KAKUTANI MICHIKO,CLARKS,,19.99,0,not in WEBLIST,no
9798200724314,Exodus Revisited,URIS LEON,MISCEL,,0.0,0,not in WEBLIST,no
9414740005590,Exotic Animals - Puffy Stickers,,AVAINT,,2.5,0,not in WEBLIST,no
9780133892406,Experiential Learning - Experience as the Source of Learning and Development,KOLB DAVID,PEARSO,,0.0,0,not in WEBLIST,no
9781780555089,Explore - How To Explore Everything Everywhere,GANERI ANITA,BUSTER,,14.99,0,not in WEBLIST,no
9789529460588,Eye of the Stormlord - 1 Peter Blue,COLLESS LAUREL,LIONCR,,0.0,0,not in WEBLIST,no
9781839407574,F Scott Fitzgerald Collection,FITZGERALD F SCOTT,ARCTU,,49.99,0,not in WEBLIST,no
9781473881211,Falklands Gunner - A Day-By-Day Personal Account Of The Royal Artillery In The Falklands War,MARTIN TOM,FRONTL,,0.0,0,not in WEBLIST,no
9781575422091,Families Change - A Book for Children Experiencing Termination of Parental Rights,NELSON JULIE,FREESP,,0.0,0,not in WEBLIST,no
9781531935979,Fantasy Art of Royo 2024 16-month Wall Calendar,SELLERS PUBLISHING,SELPUB,,0.0,0,not in WEBLIST,no
9798459635218,Far End of a Long Road,ABBOT SANDY,PRIPUB,,0.0,0,not in WEBLIST,no
9781788009676,Farm - Make Tracks,,NOSCRO,,22.99,0,not in WEBLIST,no
9783836577915,Fashion History from the 18th to the 20th Century,KYOTO COSTUME INSTITUTE,TASCHE,,165.0,0,not in WEBLIST,no
9781037412035,Fever Dream,SCHWEBLIN SAMANTA,MACMIL,,0.0,0,not in WEBLIST,no
9780850668117,Field Artillery And Fire Power,BAILEY J B A,TAYLOR,,93.99,0,not in WEBLIST,no
9781912545247,Fig Tree,VOJNOVIC GORAN,ISTROS,,0.0,0,not in WEBLIST,no
5055354415043,Finest Hour - Winton Churchill,ALTO,GARDCD,,24.99,0,not in WEBLIST,no
9781494413408,Fire For Effect - Field Artillery And Close Air Support In The US Army,MCGRATH JOHN J,LIONCR,,0.0,0,not in WEBLIST,no
9789354300264,First Forty Nine Stories,HEMINGWAY ERNEST,LIONCR,,0.0,0,not in WEBLIST,no
9781789509809,First Men in the Moon,WELLS H G,ARCTU,,14.99,0,not in WEBLIST,no
9780593192429,First Survivors of Alzheimers - How Patients Recovered Life And Hope In Their Own Words,BREDESEN DALE,PENAUS,,53.0,0,not in WEBLIST,no
9414740991800,Fish Stickers,,TJWH,,2.5,0,not in WEBLIST,no
735850427539,Flaming Pyramids,CHEEKY PARROT,CHEEKY,,29.99,0,not in WEBLIST,no
793591395098,Flipology,CHEEKY PARROT,CHEEKY,,24.99,0,not in WEBLIST,no
8054320565956,Flora Oopps Eraser Pen,LEGAMI,LEGAMI,,5.99,0,not in WEBLIST,no
9780192783608,Flow With The Snow,TREGONING ROBERT,OXFORD,,0.0,0,not in WEBLIST,no
9414740982204,Flower Stickers,,LEATOO,,2.5,0,inactive,no
9414740013670,Foil Mini Star Stickers,,TJWH,,1.99,0,not in WEBLIST,no
9414740002117,Fold Up Shopper Bag,,AVAINT,,7.99,0,not in WEBLIST,no
9781554532759,Follow That Map - A First Book of Mapping Skills,RITCHIE SCOT,KIDSCA,,0.0,0,not in WEBLIST,no
9780473300272,Footloose and Faerie Free,OSULLIVAN ROWENA MAY,PUBLIK,,33.99,0,not in WEBLIST,no
9781982125257,Forced Perspectives,POWERS TIM,BAEN,,0.0,0,not in WEBLIST,no
9781788547390,Four Streets - 1,DORRIES NADINE,HEADOF,,19.99,0,not in WEBLIST,no
9783836585019,Frederic Chaubin Stone Age - Ancient Castles of Europe,CHAUBIN FREDERIC,TASCHE,,140.0,0,not in WEBLIST,no
9781991162243,Freestyle - The Israel Adesanya Story,RILEY DAVID,DAVRIL,,31.0,0,not in WEBLIST,no
9781409349396,"French Made Easy Ages 7-11 Confidence in Reading, Writing & Speaking",VORDERMAN CAROL,DKCHIL,,14.99,0,not in WEBLIST,no
9781784722982,Fress - Bold Fresh Flavours From A Jewish Kitchen,SPITZER EMMA,MITBEA,,37.99,0,not in WEBLIST,no
9781760650469,Front Desk,YANG KELLY,WALAUS,,19.99,0,not in WEBLIST,no
9780606089418,Frostbite - Vampire Academy 2,MEAD RICHELLE,LIONCR,,0.0,0,not in WEBLIST,no
9414740005880,Fruit And Veg Stickers,,TJWH,,1.99,0,not in WEBLIST,no
9781935703167,Garbage Flowers,LEWIS ERIC,POIBLA,,22.99,0,not in WEBLIST,no
9780345530585,Garfield Left Speechless - Comics Without Words,DAVIS JIM,RANINC,,24.99,0,not in WEBLIST,no
9780345526014,Garfield Tons Of Fun - His 29th Book,DAVIS JIM,BALLAN,,19.99,0,not in WEBLIST,no
9781872970240,Gathering Storm Over The Foreshore And Seabed - Why They Must Remain In Crown Ownership,BARR HUGH,PRIPUB,,20.0,0,not in WEBLIST,no
9783836566193,Gaudi - The Complete Works 40th Ed.,ZERBST RAINER,TASCHE,,49.99,0,not in WEBLIST,no
9781527271616,Gene Sharp - How To Start A Revolution,ARROW RUARIDH,LIONCR,,0.0,0,not in WEBLIST,no
9781399079051,German Breakthrough in Greece - The 1941 Battle of Pineios Gorge - Then and Now,PLOWMAN JEFFREY,PEN&SW,,0.0,0,not in WEBLIST,no
9781999859336,German Room,MALIANDI CARLA,CHARCO,,27.99,0,not in WEBLIST,no
9781844037902,Get Plucky With The Ukulele - How To Play Ukulele In Easy To Follow Steps,GROVE WHITE WILL,CASSEL,,19.99,0,not in WEBLIST,no
9780316411820,Girl In The Castle,PATTERSON JAMES,GRANDC,,0.0,0,not in WEBLIST,no
9781954289369,Go for Beginners - A Step-By-Step Guide to Learning the Game of Go,PRESS BARTON,LIONCR,,0.0,0,not in WEBLIST,no
9781496419835,God And Churchill - How The Great Leaders Sense Of Divine Destiny Changed His Troubled World And Offers Hope For Ours,SANDYS JONATHAN,LIONCR,,0.0,0,not in WEBLIST,no
9781539307501,God Loves Me And I Love Myself - Overcoming The Resistance To Loving Yourself,"DEJESUS, MARK",LIONCR,,0.0,0,not in WEBLIST,no
9781250295620,Gold Dust Woman - Biography Of Stevie Nicks,DAVIS STEPHEN,STMARG,,44.99,0,not in WEBLIST,no
9781529100938,Golden Enclaves - 3 Scholomance,NOVIK NAOMI,DELREY,,0.0,0,not in WEBLIST,no
9781804999110,Gone Tomorrow - 13 Jack Reacher,CHILD LEE,PENTRA,,28.0,0,not in WEBLIST,no
9780008680855,Good Girl Bad Blood - 2 A Good Girl's Guide to Murder - Collector's Edition,JACKSON HOLLY,ELEMON,,32.99,0,not in WEBLIST,no
9781539438151,Grand Inquisitor,DOSTOEVSKY FYODOR,LIONCR,,0.0,0,not in WEBLIST,no
799439051287,Granny Wars - A Game Of Tit For Tat,SCHILMIL GAMES,SCHGAM,,24.99,0,not in WEBLIST,no
8052694032043,Graphite - Large Daily Diary 2026 - Legami,LEGAMI,LEGAMI,,49.99,0,not in WEBLIST,no
9781534411500,Gray Hunters Revenge - 17,DIXON FRANKLIN  W,ALADDI,,0.0,0,not in WEBLIST,no
9783836578097,Great Escapes Mediterranean - The Hotel Book,TASCHEN ANGELIKA,TASCHE,,110.0,0,not in WEBLIST,no
9783836584319,Great Escapes USA - The Hotel Book,TASCHEN ANGELIKA,TASCHE,,110.0,0,not in WEBLIST,no
9781785996160,Great Expectations,CHARLES DICKENS,ARCTUR,,14.99,0,not in WEBLIST,no
9781785996139,Great Gatsby,FITZGERALD F SCOTT,ARCTUR,,14.99,0,not in WEBLIST,no
9781926444284,Great Gatsby - Paper Mill Classics,FITZGERALD F SCOTT,PAPMIL,,24.99,0,not in WEBLIST,no
9781853260414,Great Gatsby - Wordsworth Classics,FITZGERALD F SCOTT,WORDSW,,13.99,0,not in WEBLIST,no
9781952106996,"Great Patriot Protest and Boycott Book - The Priceless List for Conservatives, Christians, Patriots, and 80+ Million Trump Warriors to Cancel Cance",ROOT WAYNE ALLYN,PUBLIK,,47.0,0,not in WEBLIST,no
9781454927426,Great Wordplay Crosswords,PUZZLE WRIGHT,STERLI,,14.99,0,not in WEBLIST,no
9781844037933,Greatest Books Youll Never Read - Unpublished Masterpeices By The Worlds Greatest Writers,RICHARDS BERNARD,CASSEL,,49.99,0,not in WEBLIST,no
9781631069680,Green Gold Flower (2024 Planner),MAYO LULU,FABER&,,27.99,0,not in WEBLIST,no
9781910985526,Greenpeace Captain - Bizarre Wanderings On The Rainbow Warrior,WILCOX PETER,SANDST,,0.0,0,not in WEBLIST,no
9781529154191,Greta and Valdin - UK hardback edition,REILLY REBECCA,HUTHEI,,0.0,0,not in WEBLIST,no
9798218474836,Ground You Stand Upon - Life Of A Skytrooper In Vietnam,BOWE JOSHUA E,LIONCR,,0.0,0,not in WEBLIST,no
LIVEMORE,Guide To Live More Awesome,HUNT JIMI,PRIPUB,,0.0,0,not in WEBLIST,no
9781788280518,Gullivers Travels - Arcturus Classics,SWIFT JONATHAN,ARCTUR,,12.99,0,not in WEBLIST,no
9781853260278,Gullivers Travels - Wordsworth Classics,SWIFT JONATHAN,WORDSW,,13.99,0,not in WEBLIST,no
9780979423147,Guns Afloat - US Army Riverine Artillery In Vietnam,CARRICO JOHN M,LIONCR,,0.0,0,not in WEBLIST,no
9780679740636,Handbook Of Sailing - A Complete Guide to All Sailing Techniques and Procedures for the Beginner and the Experienced Sailor,BOND BOB,KNOPF,,30.0,0,not in WEBLIST,no
9781727656558,Hansel And Gretel,GRIMM BROTHERS,LIONCR,,0.0,0,not in WEBLIST,no
9781786032270,Harriet Tubman - Little People Big Dreams,SANCHEZ VEGARA MARIA ISABEL,FRALIN,,22.99,0,not in WEBLIST,no
9781787419568,Harry Potter - Courage - A Guided Journal For Cultivating Your Inner Gryffindor,,TEMPLA,,36.99,0,not in WEBLIST,no
9781451683219,Harvey Penick's Little Red Book,PENICK HARVEY,SIMONS,,0.0,0,not in WEBLIST,no
9781787552661,Haunted House Short Stories,JANICKER REBECCA,FLATRE,,59.99,0,not in WEBLIST,no
9781991353030,He Kete Kiwaha - A Practical Guide to Maori Idioms,BLACK HONA,ORATIA,,45.0,0,not in WEBLIST,no
9781872970769,He Puapua - Blueprint For Breaking Up New Zealand,ROBINSON JOHN,TROSS,,35.0,0,not in WEBLIST,no
9781335004048,Heated Rivalry - Deluxe Hardcover Edition,REID RACHEL,******,,0.0,0,not in WEBLIST,no
9780593902332,History Smashers - Ancient Egypt,MESSNER KATE,RANYON,,22.99,0,not in WEBLIST,no
799439888210,Hoard,SCHILMIL GAMES,SCHGAM,,36.99,0,not in WEBLIST,no
9780415640701,Holding and Psychoanalysis 2nd edition - A Relational Perspective,SLOCHOWER JOYCE ANNE,ROUTLE,,98.99,0,not in WEBLIST,no
9781339045900,Hooky Advanced Coloring Book,SCHOLASTIC,SCHUSA,,0.0,0,not in WEBLIST,no
9781907860096,Hopes And Wishes For You,STEPHENS HELEN,FROMYO,,24.99,0,not in WEBLIST,no
9781788285414,Horror Short Stories,BLYTHE JOANNA,SIRIUS,,29.99,0,not in WEBLIST,no
9781840224009,Hound Of The Baskervilles And The Valley Of Fear - Wordsworth Classics,DOYLE ARTHUR CONAN,WORDSW,,13.99,0,not in WEBLIST,no
9781529092158,House At Riverton,MORTON KATE,PAN,,0.0,0,not in WEBLIST,no
9780099528562,House Of The Spirits,ALLENDE ISABEL,VINCLA,,19.99,0,not in WEBLIST,no
8716951342343,Houseplants - A5 Notebook,BEKKING AND BKITZ,BEKKIN,,10.99,0,not in WEBLIST,no
9780715653364,How Not To Be A Doctor And Other Essays,LAUNER JOHN,DUCKWO,,33.99,0,not in WEBLIST,no
9780593471791,How To Be Old - Lessons In Living Boldly From The Accidental Icon,SLATER LYN,PLUME,,0.0,0,not in WEBLIST,no
9798217025824,How to Draw Avatar - The Last Airbender,RANDOM HOUSE,RANYON,,0.0,0,not in WEBLIST,no
9780823023530,How To Draw Cartoons For Comic Strips,HART CHRISTOPHER,WATSON,,39.99,0,not in WEBLIST,no
9781465457677,How to Play Chess,DK,DK,,22.99,0,not in WEBLIST,no
9781783619580,How To Play Piano And Keyboard,JACKSON JAKE,FLATRE,,29.99,0,not in WEBLIST,no
9781250210852,How To Stay In Love - Practical Wisdom From An Unexpected Source,SEXTON JAMES J,LIONCR,,0.0,0,not in WEBLIST,no
9781632173133,How To They / Them - A Visual Guide to Nonbinary Pronouns and the World of Gender Fluidity,GETTY STUART,SASQUA,,24.99,0,not in WEBLIST,no
9781138075832,Human Factors Of Fratricide,RAFFERTY LAURA A,CRCPRE,,125.0,0,not in WEBLIST,no
9780955997310,Human Race Get Off Your Knees - The Lion Sleeps No More,ICKE DAVID,MISCEL,,60.0,0,not in WEBLIST,no
9781608451517,Humanitarian Engineering,MITCHAM CARL,MORCLA,,105.0,0,not in WEBLIST,no
9781438012452,I Am Not an Egg Carton - 10 Amazing Things to Make with Egg Cartons,CARLTON PUBLISHING GROUP,BARRON,,11.99,0,not in WEBLIST,no
9781760878948,I Am NOT Fine Thanks,ANDERSON WIL,ALLEN&,,36.99,0,not in WEBLIST,no
9781839641497,I Ching - The Book of Changes,SCHILLING DENNIS,FLATRE,,59.99,0,not in WEBLIST,no
9780593807057,I See You - Avatar Little Golden Book,GOLDEN BOOKS,GOLBOO,,0.0,0,not in WEBLIST,no
9780143111061,Idiot,BATUMAN ELIF,PENUSA,,0.0,0,not in WEBLIST,no
9780473204266,If Persistence Was A Person - The Story Of Professor Swee Tan,OLDS HANA,PRIPUB,,20.0,0,not in WEBLIST,no
9780811234856,Illiterate,KRISTOF AGOTA,NEWDIR,,0.0,0,not in WEBLIST,no
9781409313731,Im A New Big Sister - A Princess Polly Book,,LADYBI,,17.99,0,inactive,no
9780099549321,Im Your Man - The Life Of Leonard Cohen,SIMMONS SYLVIE,VINTUK,,30.0,0,not in WEBLIST,no
9780765360076,Imager - 1 Imager Portfolio,MODESITT L E JR,TOR,,17.99,0,not in WEBLIST,no
9781328808653,Imagine,LENNON JOHN,PUBLIK,,24.99,0,not in WEBLIST,no
9781684818150,Immigrant Tongues - Exploring How Languages Have Evolved and Defined Us,FOOTE PATRICK,MANMED,,0.0,0,not in WEBLIST,no
9780281070176,Immortal Diamond - The Search For Our True Self,ROHR RICHARD,SPCK,,0.0,0,not in WEBLIST,no
9781487004163,In A Land Without Dogs The Cats Learn To Bark,GARFINKEL JONATHAN,LIONCR,,0.0,0,not in WEBLIST,no
9781509899340,In Love With The World - What A Monk Can Teach You About Living From Nearly Dying,RINPOCHE YONGEY MINGYUR,BLUEBI,,24.99,0,not in WEBLIST,no
9781788883252,Inferno,ALIGHIERI DANTE,ARCTUR,,14.99,0,not in WEBLIST,no
9781447288480,Inner Game of Golf,GALLWEY TIMOTHY W,PAN,,24.99,0,not in WEBLIST,no
9781763651043,Inspired Life Method,HUCKSTEP LEWIS,LIONCR,,0.0,0,not in WEBLIST,no
8052694034269,Inspiring Women -  Mini Calendar 2026,LEGAMI,LEGAMI,,19.99,0,not in WEBLIST,no
9798218560317,Into Africa - Visiting Four National Parks In Tanzania,ZACHER LAURA F,LIONCR,,0.0,0,not in WEBLIST,no
9781912916542,Into The Mountain - A Life Of Nan Shepherd,PEACOCK CHARLOTTE,GALPUB,,0.0,0,not in WEBLIST,no
9780593541456,Invisible Kingdom,O'ROURKE MEGHAN,BANTAM,,37.99,0,not in WEBLIST,no
9780722540459,Invitation,MOUNTAIN DREAMER ORIAH,HARCOL,,0.0,0,not in WEBLIST,no
9781788841849,Iranian Architecture - A Visual History,SARDASHTI SOHRAB,ACCART,,180.0,0,not in WEBLIST,no
9780349440262,Iron Flame - 2 The Empyrean Limited Edition,YARROS REBECCA,HACHET,,0.0,0,inactive,no
9780976422167,It Rained In the Desert - One Womans Story Of Spirit And Resilience,DETTLOFF JOCELYN,MISCEL,,0.0,0,not in WEBLIST,no
9780764133220,Italian Word Puzzles,DANESI MARCEL,BARRON,,12.99,0,not in WEBLIST,no
9781853262029,Ivanhoe - Wordsworth Classics,SCOTT WALTER,WORDSW,,13.99,0,not in WEBLIST,no
9781927242735,Jack - Celebrating Jack Body Composer,SHENNAN JENNIFER / WHITEHEAD GILLIAN (E),STEELE,,39.99,0,not in WEBLIST,no
9780645207132,Jack Gibson's Fur Coat - Rugby League Oddities and Artefacts,HUMPHRIES GLEN,GELDIN,,0.0,0,not in WEBLIST,no
9781844062690,Jackie,DIXON KATHRYN,TAJBOO,,17.99,0,not in WEBLIST,no
9781787015869,Jamaica - Lonely Planet Guide,LONELY PLANET,LONGLO,,39.99,0,not in WEBLIST,no
9781926444246,Jane Eyre - Paper Mill Classics,BRONTE CHARLOTTE,PAPMIL,,24.99,0,not in WEBLIST,no
9781628063929,Jane Goodall at 90 - Celebrating an Astonishing Lifetime of Science Advocacy Humanitarianism Hope and Peace,BEKOFF MARC,SAWM,,0.0,0,not in WEBLIST,no
9781872970561,Jaws Of The Dragon - How China Is Taking Over New Zealand And Australia,,TROSS,,35.0,0,not in WEBLIST,no
9780789348616,Jewish Calendar 2026,JEWISH HISTORICAL MUSEUM AMSTERDAM,UNIPUB,,45.0,0,not in WEBLIST,no
9780908708727,Johns Journey - NZ Dairying,WHITELOCK JOHN,PRIPUB,,60.0,0,not in WEBLIST,no
9781426213816,Journeys Home - Inspiring Stories Plus Tips And Strategies To Find Your Family History,MCCARTHY ANDREW,NATGEO,,14.99,0,not in WEBLIST,no
9781910368527,Joyful Path Of Good Fortune - The Complete Buddhist Path To Enlightenment,GYATSO GESHE KELSANG,THARPA,,57.95,0,not in WEBLIST,no
9780307119377,Just Me and My Puppy,MAYER MERCER,RANDOM,,17.99,0,not in WEBLIST,no
9781509261604,Just What the Doctor Hired,NELSON AMANDA,LIONCR,,0.0,0,not in WEBLIST,no
9781503613577,Justice for Some - Law and the Question of Palestine,ERAKAT NOURA,STANFO,,0.0,0,not in WEBLIST,no
9781617690167,Kaffe Fassett Quilts Shots And Stripes,FASSETT KAFFE,STEWAR,,39.99,0,not in WEBLIST,no
9788854420588,Kawaii Activity Fun - Super Cute Puzzles And Crazy Games,WHITE STAR,WHISTA,,35.0,0,not in WEBLIST,no
9781848450882,Keeper of the Light - 1 The Keeper Trilogy,CHAMBERLAIN DIANE,HARCOL,,33.99,0,not in WEBLIST,no
719239616202,Kiitos - Outwit With Cleverness,CHEEKY PARROT,CHEEKY,,29.99,0,not in WEBLIST,no
5060213015722,Killer - Fish Tales Bookmark,,THIGIF,,16.99,0,not in WEBLIST,no
9781787636668,Killer In The Kremlin,SWEENEY JOHN,BANPRE,,40.0,0,not in WEBLIST,no
9781473664630,Killing Hour,CLEAVE PAUL,MULHOL,,26.0,0,not in WEBLIST,no
9781681440835,Killing Room,MAY PETER,QUER,,24.99,0,not in WEBLIST,no
9781472214812,Kindred,BUTLER OCTAVIA E.,HEADLI,,27.99,0,not in WEBLIST,no
9781523399895,King Of Battle,DASTRUP B L,INDEPE,,0.0,0,not in WEBLIST,no
9781250158468,Knifes Edge - 2 Four Points,LARSON HOPE,SQUAR,,0.0,0,not in WEBLIST,no
9789526547305,Knights Unite - 3 Peter Blue,COLLESS LAUREL,LIONCR,,0.0,0,not in WEBLIST,no
9781399019620,Ladies of Magna Carta - Women of Influence in Thirteenth Century England,CONNOLLY SHARON BENNETT,PENSWO,,0.0,0,not in WEBLIST,no
9781788280501,Lady Chatterleys Lover,LAWRENCE D H,ARCTUR,,14.99,0,not in WEBLIST,no
9781489281012,Land Girls,PURMAN VICTORIA,HQFIC,,19.99,0,not in WEBLIST,no
9781492567363,Language Of Coaching - The Art And Science Of Teaching Movement,WINKELMAN NICK,HUMANK,,115.0,0,not in WEBLIST,no
9781398835801,Large Print Wordsearch - Over 250 Easy-to-Read Puzzles,SAUNDERS ERIC,ARCTU,,39.99,0,not in WEBLIST,no
9781368059633,Last Fallen Star - 1 Gifted Clans,KIM GRACI,MISCEL,,29.99,0,not in WEBLIST,no
9781788280594,Last of the Mohicans,COOPER JAMES FENIMORE,ARCTUR,,14.99,0,not in WEBLIST,no
9781471141676,Leader In Me - How Schools And Parents Around The World Are Inspiring Greatness One Child At A Time,COVEY STEPHEN R,SIMON&,,0.0,0,not in WEBLIST,no
9781849497534,Learn To Crochet Love to Crochet,WILKINSON ANNA,POIBLA,,26.99,0,not in WEBLIST,no
9789529447251,Legal Design Book - Doing Law In The 21st Century,KLEMOLA MEERA,LIONCR,,0.0,0,not in WEBLIST,no
9781782760801,Legend of Ragnarok - Dragons Riders of Berk,TITAN COMICS,TITAN,,19.99,0,not in WEBLIST,no
9781668073285,Liaden Universe Constellation - Volume VI,LEE SHARON,LIONCR,,0.0,0,not in WEBLIST,no
9782080255198,Lido - Feathers Jewels And Thrills,RACHLINE SONIA,FLAMMA,,0.0,0,not in WEBLIST,no
9780316300865,Life And Death - Twilight Reimagined,MEYER STEPHENIE,LIONCR,,0.0,0,not in WEBLIST,no
9781853261787,Lifes Little Ironies,HARDY THOMAS,WORDSW,,13.99,0,not in WEBLIST,no
822601400405,Lilburn - Michael Houston Music For Solo Piano,,MARBE,,37.99,0,not in WEBLIST,no
9780307463500,Lips Unsealed - A Memoir,CARLISLE BELINDA,THREER,,37.99,0,not in WEBLIST,no
9781856753616,Little Book Of Crystals,HALL JUDY,GAIA,,17.99,0,not in WEBLIST,no
