isbn,title,bookscan_maincat,bookscan_subcat,bic_code,bic_tag,assessment,tags_to_add
9781597115117,American Silence - Photographs Of Robert Adams,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9788862087483,Zone Eleven,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9780732294670,English Girl - 13 Gabriel Allon,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9780241987445,Beethoven - A Life in Nine Pieces,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9782081513501,Jacques Grange -  Recent Work,The Arts,Design,AMR,Architecture,ADD_SECONDARY,Architecture
9783037682739,Bungalow Design,The Arts,Design,AMK,Architecture,ADD_SECONDARY,Architecture
9781474609197,Written In History - Letters that Changed the World,Reference,General,HBG,History,RECLASSIFY,History
9781529177206,Killing Floor - TV Tie In,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781644210727,Congo Diary - Episodes Of the Revolutionary War in the Congo,History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9781922351852,Festive -  Recipes for Advent,Christmas,Christmas Cooking,WB,Food And Beverage,ADD_SECONDARY,Food And Beverage
9781877382758,Cooking for Christmas,Christmas,Christmas Cooking,WBA,Food And Beverage,ADD_SECONDARY,Food And Beverage
9781925865202,Christmas Table -  All The Recipes You Need For The Festive Season,Christmas,Christmas Cooking,WB,Food And Beverage,ADD_SECONDARY,Food And Beverage
9780099476559,Ireland Awakening - 2 Dublin Saga,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781529342390,Judges List - 2 Lacy Stoltz,Fiction,Crime Fiction,FHP,Thriller,ADD_SECONDARY,Thriller
9781529060096,Kane And Abel - 1 Kane and Abel,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781781454442,Black And White Photography,The Arts,Art,AJG,Photography,ADD_SECONDARY,Photography
9781864708615,Beautiful Beach Houses - Living in Stunning Coastal Escapes,The Arts,Design,AMK,Architecture,ADD_SECONDARY,Architecture
9789401478335,Where We Work - Home Offices,The Arts,Art,AMR,Architecture,ADD_SECONDARY,Architecture
9789401478335,Where We Work - Home Offices,The Arts,Design,AMR,Architecture,ADD_SECONDARY,Architecture
9789401477437,Homes For Nomads - Interiors Of The Well-Travelled,The Arts,Art,AMR,Architecture,ADD_SECONDARY,Architecture
9789401477437,Homes For Nomads - Interiors Of The Well-Travelled,The Arts,Design,AMR,Architecture,ADD_SECONDARY,Architecture
9780847870608,Collaborations - Architecture Interiors Landscapes - Ferguson & Shamamian Architects,The Arts,Art,AMR,Architecture,ADD_SECONDARY,Architecture
9780847870608,Collaborations - Architecture Interiors Landscapes - Ferguson & Shamamian Architects,The Arts,Design,AMR,Architecture,ADD_SECONDARY,Architecture
9789401478366,Walls - The Revival of Wall Decoration,The Arts,Art,AMR,Architecture,ADD_SECONDARY,Architecture
9789401478366,Walls - The Revival of Wall Decoration,The Arts,Design,AMR,Architecture,ADD_SECONDARY,Architecture
9781509874545,Walk The Wire - 6 Amos Decker,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780141986555,Anxious Triumph - A Global History Of Capitalism 1860-1914,Sciences,Business,KCZ,Economics,ADD_SECONDARY,Economics
9780141986197,Good Economics for Hard Times - Better Answers to Our Biggest Problems,Sciences,Business,KCL,Economics,ADD_SECONDARY,Economics
9780241505168,Billion Dollar Brain,Fiction,General Fiction,FHD,Thriller,RECLASSIFY,Thriller
9780241505526,SS GB,Fiction,General Fiction,FHD,Thriller,RECLASSIFY,Thriller
9781760641924,King Of The Air - Turbulent Life Of Charles Kingsford Smith,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780008422547,Commonwealth of Cricket - A Lifelong Love Affair with the Most Subtle and Sophisticated Game Known to Humankind,Sport,General Sport And Fitness,BM,Biography,ADD_SECONDARY,Biography
9780008519193,House of Footsteps,Fiction,Science Fiction and Fantasy,FKC,Horror,ADD_SECONDARY,Horror
9781529043532,Atlas - The Story Of Pa Salt - 8 Seven Sisters,Fiction,Historical Fiction,FRH,Romance,ADD_SECONDARY,Romance
9780847842353,Never Stop to Think Do I Have a Place for This,The Arts,Design,AMR,Architecture,ADD_SECONDARY,Architecture
9780552165655,Englishman At War,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780241458266,Chronicles of Dissent,History And Politics,History,JPSL,Politics,ADD_SECONDARY,Politics
9781905662685,Six String Stories,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9780399562419,World,History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9781529365917,Spooked - The Secret Rise of Private Spies,History And Politics,History,JPSH,Politics,ADD_SECONDARY,Politics
9780241446423,Lives Of Brian,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9781472976185,Seven Basic Plots  Why We Tell Stories,Reference,General,DSB,Classics,RECLASSIFY,Classics
9781788169585,Digital Silk Road - Chinas Quest To Wire The World And Win The Future,History And Politics,History,JPS,Politics,ADD_SECONDARY,Politics
9780008385071,Paris Apartment,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780062968494,Writers Library - Authors You Love On The Books That Changed Their Lives,Reference,General,DSB,Classics,RECLASSIFY,Classics
9781912920747,Listified - Britannicas 300 Lists That Will Blow Your Mind,Reference,General,YNG,Childrens Non Fiction,RECLASSIFY,Childrens Non Fiction
9780955239106,Judith Blacklock Encyclopedia Of Flower Design,,,WFW,Craft,RECLASSIFY,Craft
9781529360646,Strong Female Lead - Lessons from Women in Power,History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9780571365623,Nina Simones Gum - A Memoir Of Things Lost And Found,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781474618267,My Life In Red And White,Sport,General Sport And Fitness,BGSA,Biography,ADD_SECONDARY,Biography
9783967040043,Come Together -  The Architecture of Multigenerational Living,The Arts,Art,AMR,Architecture,ADD_SECONDARY,Architecture
9781409176992,Song for the Dark Times - 23 Rebus,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781529101423,Devolution,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781529095258,Atlas Six - 1 Atlas,Fiction,General Fiction,FM,Science Fiction and Fantasy,RECLASSIFY,Science Fiction and Fantasy
9781789090253,Devouring Gray - 1,Fiction,General Fiction,YFH,Childrens Fiction,RECLASSIFY,Childrens Fiction
9781781577677,One Face Fifty Ways - The Portrait Photography Ideas Book,The Arts,Art,AJG,Photography,ADD_SECONDARY,Photography
9781526646620,Mrs Harris Goes To Paris And Mrs Harris Goes To New York,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781800249486,Way Back to Happy,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781626929364,Clockwork Planet Light Novel Vol 3,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421585109,My Hero Academia - 3,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421597683,Splatoon Vol. 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781529149470,Tour De Force - My History Making Tour de France,Sport,General Sport And Fitness,BGSA,Biography,ADD_SECONDARY,Biography
9781626920040,Dragonar Academy Vol. 1,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781472134639,Revolution - The Autobiography,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9781781576427,Life in 50mm - The Photographers Lens,The Arts,Art,AJG,Photography,ADD_SECONDARY,Photography
9781760858612,Bone Code,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781398501409,Savage Road,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781398505537,Ocean Prey - 31 Prey,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781626920941,I Am Alice - 2 Body Swap in Wonderland,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781626921146,I Am Alice - 3 Body Swap in Wonderland,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781419738302,Writing Action,Reference,General,CBV,Languages,RECLASSIFY,Languages
9781471148590,Confess,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781542000178,Layla,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781476753188,Ugly Love,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781476746531,This Girl - 3 Slammed,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9780785839941,Beowulf,Fiction,Classics,DC,Poetry,ADD_SECONDARY,Poetry
9781526622259,Theres No Such Thing as an Easy Job,Fiction,General Fiction,FYT,Translated Fiction,RECLASSIFY,Translated Fiction
9781838510206,Maurice Broomfield: Industrial Sublime,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9781350217614,Confucius Courtyard - Art Architecture and Design,The Arts,Art,AMX,Architecture,ADD_SECONDARY,Architecture
9781838773359,Prince and a Spy,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9780571363018,"Reality, and Other Stories",Fiction,General Fiction,FK,Horror,RECLASSIFY,Horror
9781786897343,Ordesa,Fiction,General Fiction,FYT,Translated Fiction,RECLASSIFY,Translated Fiction
9781785787782,Voices From the Past - A year of great quotations - and the stories from history that inspired them,Reference,General,HBL,History,RECLASSIFY,History
9780143202837,Blueback,Fiction,General Fiction,YFB,Childrens Fiction,RECLASSIFY,Childrens Fiction
9781474614818,Stalin - The Court Of The Red Tsar,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780241320952,Desolations of Devils Acre - 6 Miss Peregrines Peculiar Children,Fiction,General Fiction,YFH,Childrens Fiction,RECLASSIFY,Childrens Fiction
9780552177528,Better Off Dead - 26 Jack Reacher,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781529176223,Outbreak - 3 Luke Carlton,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781784871512,Gulag Archipelago - Abridged Edition,History And Politics,History,JPVR,Politics,ADD_SECONDARY,Politics
9780753559208,How To Stand Up to a Dictator,History And Politics,History,JPHV,Politics,ADD_SECONDARY,Politics
9780764362699,Marthas Vineyard,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9780764362651,Healing Power of Water,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9781316517802,Popular Dictatorships,History And Politics,History,JPB,Politics,ADD_SECONDARY,Politics
9781542025607,Reminders Of Him,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781991151100,Wellington Architecture - A Walking Guide,The Arts,Art,AM,Architecture,ADD_SECONDARY,Architecture
9781529156966,Line To Kill - 3 Hawthorne and Horowitz,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781472135018,Bunnyman - A Memoir,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9781398515628,Spanish Love Deception - 1 Spanish Love Deception,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781472274410,Sweetness Of Water,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781641293419,Refuse To Be Done - How to Write and Rewrite a Novel in Three Drafts,Reference,General,CBV,Languages,RECLASSIFY,Languages
9781529342079,Master - Brilliant Career Of Roger Federer,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9780732298296,Pharaoh - 6 Egyptian Series,Fiction,Historical Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781476783284,Finding Cinderella - A Novella,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781501125713,Maybe Not - 2,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781476753164,Maybe Someday - 1,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781529394214,Lady Joker,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780733648502,Avoidable War - Dangers Of A Catastrophic Conflict Between The US And Xi Jinpings China,History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9780671212094,How To Read A Book,Reference,General,DSB,Classics,RECLASSIFY,Classics
9781839766220,Trial Of Julian Assange - A Story Of Persecution,History And Politics,History,JPVR,Politics,ADD_SECONDARY,Politics
9781760761844,Where They Purr - Inspirational Interiors and the Cats Who Call Them Home,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9781399906678,Sitting On A Pin - Musical Memoir,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9780473594664,Comparonomics - Why Life Is Better Than You Think And How To Make It Even Better,Sciences,Business,KC,Economics,ADD_SECONDARY,Economics
9783967040241,Temples of Books Magnificent Libraries Around the World,The Arts,Art,AMG,Architecture,ADD_SECONDARY,Architecture
9783836583169,Modern Architecture A-Z,The Arts,Art,AMX,Architecture,ADD_SECONDARY,Architecture
9783836589888,Architectural Theory - Pioneering Texts On Architecture From The Renaissance To Today,The Arts,Art,AMA,Architecture,ADD_SECONDARY,Architecture
9788417557423,Eco-Houses -  Sustainability And Quality of Life,The Arts,Art,AMCR,Architecture,ADD_SECONDARY,Architecture
9781784708405,Unbreakable,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9780241995341,Book Lovers,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780241994535,Silverview,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9780141999760,Ulysses Unbound - A Readers Companion to James Joyce's Ulysses,Reference,General,DSRC,Classics,RECLASSIFY,Classics
9781405942706,Dark Horse - 7 Orphan X,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9780399562266,Mike Nichols - A Life,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9780241542002,Leadership - Six Studies in World Strategy,History And Politics,History,JPHL,Politics,ADD_SECONDARY,Politics
9781776890187,Around The Corners - Out to the Edges,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781405950541,Rachels Holiday,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781867207979,Girl In The Painting,Fiction,Historical Fiction,FFH,Crime Fiction,ADD_SECONDARY,Crime Fiction
9781916434271,Ghost In The Throat,Fiction,General Fiction,BM,Biography,RECLASSIFY,Biography
9781471166204,They Both Die at the End,Fiction,General Fiction,YFB,Childrens Fiction,RECLASSIFY,Childrens Fiction
9780861541218,How to Teach Classics to Your Dog -  A Quirky Introduction to the Ancient Greeks and Romans,Reference,General,DSBB,Classics,RECLASSIFY,Classics
9780241374238,Index - A History Of The,Reference,General,CBX,Languages,RECLASSIFY,Languages
9780755642083,"How To Lose The Information War - Russia, Fake News, And The Future Of Conflict",History And Politics,History,JPSL,Politics,ADD_SECONDARY,Politics
9781760879617,Farm At Peppertree Crossing,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780306846083,Please Please Tell Me Now - Duran Duran Story,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781646091126,I Think Our Son Is Gay - 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781646090921,I Think Our Son Is Gay 01,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781789097832,All the White Spaces,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781473699632,Heavier Than Heaven - The Biography of Kurt Cobain,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9780008472214,German Midwife,Fiction,Historical Fiction,FR,Romance,ADD_SECONDARY,Romance
9781529099461,Red White And Royal Blue,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781529066265,Quiet Americans - Four CIA Spies At The Dawn Of The Cold War - A Tragedy In Three Acts,History And Politics,History,JPSH,Politics,ADD_SECONDARY,Politics
9781398516243,Anatomy Of A Scandal,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781838778514,Physicians Daughter,Fiction,Historical Fiction,FRH,Romance,ADD_SECONDARY,Romance
9781838856458,Old Woman With The Knife,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781788166379,How Words Get Good - Story Of Making A Book,Reference,General,CBW,Languages,RECLASSIFY,Languages
9781781259382,Happy Traitor - Spies Lies And Exile In Russia - Extraordinary Story Of George Blake,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780760374382,Bowie at 75,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781782278269,Royal Game - A Chess Story,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781784877460,Madame Bovary,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781784877521,Jane Eyre,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781529177213,Killing Floor - 1 Jack Reacher 25th Anniversary Edition,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780008308384,Kleptopia - How Dirty Money is Conquering the World,History And Politics,History,JKVK,Politics,ADD_SECONDARY,Politics
9780241561249,Renegades - Born in the USA,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9783791385815,Bookstores - A Celebration of Independent Booksellers,The Arts,Art,AJC,Photography,ADD_SECONDARY,Photography
9781922585622,America Second - How America's elites are making China stronger,History And Politics,History,JPSL,Politics,ADD_SECONDARY,Politics
9781399803083,London Rules - 5 Slough House,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781399803090,Joe Country - 6 Slough House,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781399803106,Slough House - 7 Slough House,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781788169820,I Came All This Way to Meet You -  Writing Myself Home,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781529110630,Another Now - Dispatches From An Alternative Present,Sciences,Business,KCA,Economics,ADD_SECONDARY,Economics
9781529038798,City Of Vengeance - 1 Cesare Aldo,Fiction,Historical Fiction,FFH,Crime Fiction,ADD_SECONDARY,Crime Fiction
9781398519411,Philosophy of Modern Song,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9780008516147,Sense and Sensibility - Collins Classics,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9780008509521,Moby Dick - Collins Classics,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9780099266594,My Many Coloured Days,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781839764080,Uses of Disorder -  Personal Identity and City Life,The Arts,Art,AMA,Architecture,ADD_SECONDARY,Architecture
9781501367229,Sticker,Reference,General,DSA,Classics,RECLASSIFY,Classics
9781501367069,Football,Reference,General,DSA,Classics,RECLASSIFY,Classics
9780008509453,Dracula - Collins Classics,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781839765711,Making Space - Women and the Man Made Environment,The Arts,Art,AM,Architecture,ADD_SECONDARY,Architecture
9781542016421,Regretting You,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9780008461201,This Is a Call - The Fully Updated and Revised Bestselling Biography of Dave Grohl,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781800691742,Little Book About Books -  Quotes for the Bibliophile in Your Life,Reference,General,DSRC,Classics,RECLASSIFY,Classics
9781447295761,All The Old Knives -  Now A Major New Film,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781250830166,Lost Manuscript - A Novel,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781529014877,Ophelia Girls,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9781529065404,Funeral Readings and Poems,Fiction,Classics,DCQ,Poetry,ADD_SECONDARY,Poetry
9781529033793,Crying in H Mart,Fiction,General Fiction,VFJX,Psychology,RECLASSIFY,Psychology
9781626920163,Dragonar Academy Vol. 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781626928145,DNA Doesnt Tell Us Vol. 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781472298683,Brush with Love,Fiction,General Fiction,FRD,Romance,RECLASSIFY,Romance
9780785839088,My Mothers Life - Mom I Want To Know Everything About You,Reference,General,WQY,Biography,RECLASSIFY,Biography
9781399013888,Tracing Your Family History with the Whole Family -  A Family Research Adventure for All Ages,Reference,General,WQY,Biography,RECLASSIFY,Biography
9780063239340,Davos Man - How the Billionaires Devoured the World,Sciences,Business,KCX,Economics,ADD_SECONDARY,Economics
9781489249166,Brightest Star,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9780063158993,Recessional - The Death of Free Speech and the Cost of a Free Lunch,History And Politics,History,JPFM,Politics,ADD_SECONDARY,Politics
9780063236660,Viscount Who Loved Me - Netflix Tie In,Fiction,General Fiction,FRH,Romance,RECLASSIFY,Romance
9780141995557,Doom - The Politics of Catastrophe,History And Politics,History,JPHC,Politics,ADD_SECONDARY,Politics
9780241584590,Sold Out - How Broken Supply Chains Surging Inflation And Political Instability Will Sink The Global Economy,Sciences,Business,KCBM,Economics,ADD_SECONDARY,Economics
9781922585226,Lilly and Her Slave,Fiction,General Fiction,FYT,Translated Fiction,RECLASSIFY,Translated Fiction
9780711276130,Rafa Nadal -  The King of the Court,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9781800810082,Liberalism And Its Discontents,History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9780099599494,I Found You,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780300264487,Critical Revolutionaries - Five Critics Who Changed the Way We Read,Reference,General,DSR,Classics,RECLASSIFY,Classics
9781529416756,Flame Of Resistance - American Beauty French Hero British Spy,History And Politics,History,JPSH,Politics,ADD_SECONDARY,Politics
9781784756253,Then She Was Gone,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781509825042,Love Letter,Fiction,Historical Fiction,FRD,Romance,ADD_SECONDARY,Romance
9781538729755,Sea Stories - My Life In Special Operations,History And Politics,History,BGHA,Biography,ADD_SECONDARY,Biography
9781781258613,Richer Wiser Happier -  How the World's Greatest Investors Win in Markets and Life,Sciences,Business,KFFM,Economics,ADD_SECONDARY,Economics
9780593331040,War Without Rules - Chinas Playbook For Global Domination,History And Politics,History,JP,Politics,ADD_SECONDARY,Politics
9780226749075,"Wordcraft - The Complete Guide to Clear, Powerful Writing",Reference,General,CBW,Languages,RECLASSIFY,Languages
9780349426792,Reckless Road,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781473695498,Shining - Halloween Edition,Fiction,General Fiction,FK,Horror,RECLASSIFY,Horror
9780712354264,Whisperers And Other Stories - A Lifetime Of The Supernatural,Fiction,Classics,FKC,Horror,ADD_SECONDARY,Horror
9781775293934,Deal - 1 Off-Campus,Fiction,General Fiction,FR,Romance,RECLASSIFY,Romance
9781529365702,Billy Summers,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781408716700,Le Fric - Family Power And Money - The Business of the Tour de France,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9781529406832,Apollo Murders - 1 Apollo Murders,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781529061987,6 20 Man - 1 Travis Devine,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780008487737,Coming Up For Air - What I Learned From Sport Fame And Fatherhood,Sport,General Sport And Fitness,BGA,Biography,ADD_SECONDARY,Biography
9781419751455,HUMANS -  Photographs That Make You Think,The Arts,Art,AJCP,Photography,ADD_SECONDARY,Photography
9781419751462,ANIMALS -  Photographs That Make You Think,The Arts,Art,AJCP,Photography,ADD_SECONDARY,Photography
9780500025062,Year That Changed Our World - A Photographic History Of The Covid-19 Pandemic,The Arts,Art,AJCR,Photography,ADD_SECONDARY,Photography
9780500296523,Polaroid  The Missing Manual,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9782080248503,Frank Gehry - The Masterpieces,The Arts,Art,AMB,Architecture,ADD_SECONDARY,Architecture
9781597115131,Gregory Crewdson -  Alone Street,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9781869718213,Last Guests,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781913183509,Very Bad People - The Inside Story of the Fight Against the World's Network of Corruption,History And Politics,History,JPW,Politics,ADD_SECONDARY,Politics
9783037682746,Lifestyles Today -  Interior Design Around the World,The Arts,Art,AMR,Architecture,ADD_SECONDARY,Architecture
9781804180365,Dark Rooms,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781800691940,Little Guide To Leonard Cohen - I'm Your Man,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9780785843429,Write Away Poetry - A Guided Poetry Journal with over 101 Writing Exercises,Reference,General,CBV,Languages,RECLASSIFY,Languages
9780785840350,301 Writing Ideas,Reference,General,CBV,Languages,RECLASSIFY,Languages
9781797209432,Stahl House,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9780500296561,Body -  The Photobook,The Arts,Art,AJC,Photography,ADD_SECONDARY,Photography
9780143775959,Small Holiday Houses - Designer Hideaways Across New Zealand,The Arts,Design,AMCR,Architecture,ADD_SECONDARY,Architecture
9780306922237,Do What You Want - Story Of Bad Religion,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9781447294788,"Every Good Boy Does Fine -  A Love Story, in Music Lessons",The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9781847926425,Age of The Strongman -  How the Cult of the Leader Threatens Democracy around the World,History And Politics,History,JPHL,Politics,ADD_SECONDARY,Politics
9781839764042,We Uyghurs Have No Say -  An Imprisoned Writer Speaks,History And Politics,History,BM,Biography,ADD_SECONDARY,Biography
9780241505311,City of Gold,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9780241505540,Violent Ward,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780241566312,Ipcress File,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9780241505465,Only When I Larf,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780241556849,Voltage Effect,Sciences,Business,KCK,Economics,ADD_SECONDARY,Economics
9780241543788,"English for Everyone Illustrated English Dictionary with Free Online Audio -  An Illustrated Reference Guide to Over 10,000 English Words",Reference,General,CBDX,Languages,RECLASSIFY,Languages
9781922458384,"Novel Project -  A Step-by-Step Guide to Your Novel, Memoir or Biography",Reference,General,CBW,Languages,RECLASSIFY,Languages
9780702265532,Stone Sky Gold Mountain -  The multi-award-winning Australian historical novel,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781786897022,Dantes Divine Trilogy,Fiction,Classics,DC,Poetry,ADD_SECONDARY,Poetry
9781350205826,Consuming Joyce -  100 Years of Ulysses in Ireland,Reference,General,DSK,Classics,RECLASSIFY,Classics
9781529076981,Never,Fiction,Crime Fiction,FHP,Thriller,ADD_SECONDARY,Thriller
9781509856718,Jersey - The All Blacks - The Secrets Behind the World's Most Successful Team,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9781250281593,Michael Jordan - Life Lessons from His Airness,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9781956649345,Property Quadrants - The Passive Income Formula - Own Your Financial Future Through Real Estate Investing,Sciences,Business,KFFR,Economics,ADD_SECONDARY,Economics
